0	0.14232	0.00508688
1	0.142137	0.00233043
2	0.142004	0.00221997
3	0.142133	0.00212461
4	0.142586	0.00200823
5	0.143255	0.00187207
6	0.143692	0.00168933
7	0.144027	0.00148967
8	0.144536	0.0012896
9	0.145024	0.00106706
10	0.1453	0.000815684
11	0.145615	0.00061543
12	0.146151	0.000524869
13	0.146614	0.000566695
14	0.146793	0.000727958
15	0.146874	0.000975537
16	0.146977	0.00125801
17	0.147139	0.00151175
18	0.14727	0.00167601
19	0.147298	0.00174893
20	0.147219	0.00177826
21	0.147141	0.00179077
22	0.147385	0.00174393
23	0.148103	0.00164693
24	0.148966	0.0015369
25	0.14966	0.00147706
26	0.150186	0.00145921
27	0.150671	0.00145389
28	0.151345	0.00142751
29	0.1522	0.00138805
30	0.152898	0.00133744
31	0.153298	0.00127367
32	0.153455	0.00108389
33	0.153359	0.000758464
34	0.153403	0.000553714
35	0.153057	0.000501978
36	0.152096	0.000401633
37	0.150951	6.02532e-05
38	0.150411	-0.000504852
39	0.150516	-0.000996762
40	0.150938	-0.00113991
41	0.151469	-0.000895309
42	0.151702	-0.000395892
43	0.151702	7.6975e-05
44	0.151682	0.000303932
45	0.151999	0.000314333
46	0.152625	0.000278174
47	0.153374	0.000317176
48	0.153969	0.000462329
49	0.153864	0.000691654
50	0.153216	0.000980748
51	0.152387	0.00124452
52	0.151689	0.00142327
53	0.151412	0.00153189
54	0.151703	0.00166588
55	0.152223	0.00173419
56	0.152562	0.00155806
57	0.152677	0.00114187
58	0.152439	0.000613344
59	0.151867	0.000113966
60	0.151015	-0.000401157
61	0.150305	-0.00100133
62	0.149979	-0.00165679
63	0.150175	-0.00217742
64	0.150785	-0.00240117
65	0.151526	-0.00227621
66	0.152303	-0.0018215
67	0.152809	-0.00110174
68	0.152998	-0.000355688
69	0.152892	0.000258917
70	0.152532	0.000709005
71	0.151795	0.00101009
72	0.15075	0.00110473
73	0.149665	0.000930414
74	0.148764	0.000567282
75	0.148396	0.000273339
76	0.148569	0.000202301
77	0.149297	0.000331718
78	0.150369	0.000590347
79	0.151262	0.00092778
80	0.151555	0.00124526
81	0.151317	0.00148482
82	0.150926	0.00162751
83	0.15031	0.00164043
84	0.149542	0.00142003
85	0.148582	0.000852572
86	0.148013	3.878e-05
87	0.148393	-0.000697019
88	0.149412	-0.00109228
89	0.150198	-0.00110269
90	0.150071	-0.000858111
91	0.149179	-0.000568371
92	0.148171	-0.000298946
93	0.147133	-7.51945e-05
94	0.146224	4.67422e-05
95	0.145605	-9.88874e-06
96	0.145488	-0.000266919
97	0.145861	-0.000625549
98	0.146469	-0.000964776
99	0.146872	-0.00121148
100	0.147085	-0.00131668
101	0.147395	-0.00116793
102	0.147896	-0.00074512
103	0.148604	-0.000244317
104	0.14918	0.000181193
105	0.149428	0.000536539
106	0.149457	0.000909465
107	0.149315	0.00126475
108	0.149127	0.00148446
109	0.148959	0.00152576
110	0.149036	0.00145582
111	0.149362	0.0013606
112	0.149881	0.0012301
113	0.150508	0.00107298
114	0.150867	0.000936157
115	0.15046	0.00074666
116	0.149274	0.000361243
117	0.147863	-0.000351494
118	0.146835	-0.00117729
119	0.146148	-0.00182096
120	0.145707	-0.00209408
121	0.145597	-0.00204498
122	0.1457	-0.00176422
123	0.145742	-0.00136111
124	0.145569	-0.000895101
125	0.145282	-0.000426566
126	0.144946	6.25185e-05
127	0.144741	0.000562743
128	0.144458	0.00102549
129	0.144053	0.00132067
130	0.143758	0.00139503
131	0.143806	0.00133246
132	0.144105	0.00121341
133	0.144408	0.00103039
134	0.144417	0.000787394
135	0.144222	0.00053486
136	0.144263	0.000287494
137	0.145095	0.000145088
138	0.146407	0.000285948
139	0.147352	0.000707125
140	0.147917	0.00115855
141	0.148079	0.0014512
142	0.147605	0.0014908
143	0.14624	0.00122682
144	0.144399	0.000625971
145	0.143076	-0.000175546
146	0.142862	-0.000762846
147	0.143409	-0.000802796
148	0.143883	-0.000337138
149	0.143859	0.000376302
150	0.143306	0.00106932
151	0.142379	0.00154293
152	0.14137	0.00176787
153	0.140479	0.00187433
154	0.139592	0.00203609
155	0.138641	0.00225044
156	0.137708	0.0024955
157	0.136841	0.00271041
158	0.136298	0.00287708
159	0.136231	0.00293503
160	0.136783	0.00299555
161	0.138139	0.00314471
162	0.139659	0.00345271
163	0.140465	0.00391376
164	0.140442	0.00442466
165	0.140045	0.00444321
166	0.139375	0.00361843
167	0.139206	0.00223459
168	0.139965	0.000753224
169	0.141589	-0.000453514
170	0.143122	-0.00127997
171	0.144051	-0.00178359
172	0.14432	-0.00199573
173	0.144057	-0.00183828
174	0.143577	-0.00135693
175	0.143077	-0.000613176
176	0.142617	0.00018004
177	0.142234	0.00075076
178	0.141975	0.00099112
179	0.141725	0.000949986
180	0.141458	0.000757167
181	0.14113	0.000464511
182	0.140954	7.8803e-05
183	0.14111	-0.000330735
184	0.141689	-0.000665212
185	0.142243	-0.000844943
186	0.142718	-0.000869895
187	0.14305	-0.000716672
188	0.143328	-0.000316156
189	0.143794	0.000219524
190	0.14439	0.000683902
191	0.144925	0.000962836
192	0.145224	0.00110091
193	0.145131	0.00116527
194	0.144815	0.00111108
195	0.144293	0.00085193
196	0.143946	0.000380131
197	0.144171	-0.000208737
198	0.144702	-0.000738055
199	0.14523	-0.00111083
200	0.145619	-0.00130594
201	0.145779	-0.00137035
