165	6.45687	22.4559
166	6.85066	22.4598
167	6.71221	22.4628
168	6.92813	22.4645
169	7.32211	22.465
170	7.18576	22.4644
171	6.87331	22.4631
172	7.27033	22.4615
173	6.78136	22.4597
174	7.00107	22.4581
175	7.04325	22.4569
176	6.90789	22.4565
177	6.59494	22.4568
178	6.99046	22.4575
179	6.854	22.4583
180	6.89458	22.4591
181	6.4034	22.4596
182	6.97536	22.4599
183	7.01557	22.4598
184	7.05595	22.4594
185	7.09673	22.4588
186	7.13795	22.458
187	7.17956	22.4573
188	7.39866	22.4566
189	7.08638	22.4564
190	6.77457	22.4566
191	6.64054	22.4572
192	7.03864	22.4581
193	6.90531	22.4592
194	6.94903	22.4602
195	6.99232	22.4612
196	6.50347	22.4619
197	6.72338	22.4621
198	6.58925	22.4618
199	6.45553	22.4611
200	6.85376	22.4602
201	6.8978	22.4591
202	6.76465	22.4579
203	6.45388	22.4567
204	6.49697	22.4554
205	6.53968	22.4542
206	6.93666	22.4531
207	6.80181	22.4523
208	6.84395	22.4518
209	6.35432	22.4515
210	6.5736	22.4512
211	6.97038	22.4509
212	7.19046	22.4508
213	6.87935	22.4509
214	7.27728	22.4515
215	6.96604	22.4523
216	7.00832	22.4531
217	6.87238	22.4535
218	7.26774	22.4537
219	7.13195	22.4536
220	7.35123	22.4535
221	7.03923	22.4536
222	7.43612	22.4538
223	7.47846	22.4543
224	7.69797	22.455
225	7.74041	22.4557
226	7.78306	22.4564
227	7.47143	22.457
228	7.51426	22.4576
229	7.3794	22.4583
230	7.24373	22.4588
231	6.93044	22.459
232	7.14912	22.4588
233	7.19114	22.4584
234	6.70191	22.4581
235	6.9217	22.458
236	6.60978	22.4581
237	6.47494	22.4582
238	6.87177	22.4584
239	6.91446	22.4586
240	6.95747	22.4589
241	6.82336	22.4594
242	7.0434	22.4599
243	7.08575	22.4602
244	6.95054	22.46
245	6.81535	22.4594
246	7.03471	22.4585
247	6.8995	22.4575
248	6.76381	22.4566
249	7.15916	22.456
250	7.02249	22.4555
251	7.06301	22.4549
252	6.9266	22.4541
253	6.79053	22.4532
254	7.18642	22.4524
255	7.05097	22.4519
256	7.27003	22.4517
257	6.95728	22.4517
258	6.99854	22.4519
259	6.86224	22.4521
260	6.90324	22.4524
261	6.94449	22.4527
262	6.98589	22.4532
263	7.20482	22.4541
264	7.24717	22.4551
265	6.75866	22.4559
266	6.6254	22.4563
267	6.49291	22.4561
268	6.71556	22.4556
269	6.93863	22.4548
270	6.98459	22.454
271	6.85321	22.4534
272	6.72169	22.453
273	6.76744	22.4529
274	6.63644	22.4531
275	6.6834	22.4535
276	6.55385	22.4541
277	6.60198	22.4545
278	6.82761	22.4545
279	6.69919	22.4541
280	6.74872	22.4531
281	6.97649	22.4519
282	6.85052	22.4508
283	6.54722	22.4499
284	6.59771	22.4496
285	7.0023	22.4499
286	7.05214	22.4507
287	6.56939	22.4516
288	6.43946	22.4523
289	6.4844	22.4526
290	6.70397	22.4522
291	6.5676	22.4513
292	6.78617	22.4502
293	6.65231	22.4493
294	6.87456	22.4485
295	6.74305	22.4479
296	6.78864	22.4472
297	6.83358	22.4466
298	7.05479	22.446
299	6.92055	22.4459
300	7.1401	22.4466
301	7.00514	22.4481
302	6.87036	22.4501
303	6.91283	22.452
304	6.77793	22.4537
305	6.64299	22.4553
306	6.86275	22.4568
307	7.08311	22.4581
308	6.94965	22.4594
309	6.99368	22.4605
310	7.39171	22.4614
311	7.43446	22.4618
312	7.47653	22.4615
313	6.98702	22.4605
314	7.03	22.4589
315	6.71956	22.4571
316	6.94158	22.4557
317	6.98694	22.4548
318	7.03271	22.4543
319	6.90152	22.4542
320	6.77042	22.4543
321	6.99375	22.4543
322	6.86252	22.4541
323	6.73102	22.4537
324	7.30802	22.4529
325	7.17598	22.4512
326	7.22162	22.4484
327	7.09106	22.4444
328	6.96139	22.4397
329	6.83189	22.4351
330	6.87949	22.4311
331	6.75009	22.4282
332	6.97589	22.4266
333	6.67089	22.426
334	6.72073	22.4259
335	6.94771	22.4262
336	6.81998	22.427
337	6.8692	22.4281
338	7.09519	22.4294
339	6.96604	22.431
340	7.0133	22.4326
341	7.23724	22.4343
342	7.1066	22.4358
343	6.79886	22.4371
344	7.02308	22.4383
345	6.71597	22.4393
346	6.9406	22.4401
347	6.63332	22.4408
348	6.85699	22.4414
349	6.72534	22.4422
350	7.12449	22.4434
351	6.81383	22.4449
352	7.38826	22.4464
353	7.07585	22.4477
354	7.29495	22.4487
355	6.80572	22.4495
356	7.02608	22.4504
357	6.7153	22.4515
358	6.75906	22.4525
359	6.44837	22.4534
360	6.49222	22.4539
361	6.71341	22.4541
362	6.22594	22.4539
363	6.62506	22.4532
364	6.84774	22.4523
365	6.53942	22.451
366	6.94065	22.4496
367	7.16563	22.4482
368	7.21413	22.4467
369	6.55381	22.4452
370	6.95628	22.4434
371	6.64928	22.4415
372	6.8735	22.4395
373	6.74279	22.4374
374	6.96584	22.4358
375	7.1883	22.4356
376	6.87867	22.4367
377	6.92272	22.4382
378	7.14337	22.4393
379	6.83264	22.4397
380	7.40875	22.4396
381	7.09951	22.4395
382	7.14536	22.4399
383	7.01445	22.441
384	7.5927	22.4426
385	7.28511	22.4445
386	7.50933	22.4462
387	7.73383	22.4476
388	7.25013	22.4484
389	7.4761	22.4486
390	7.70263	22.4486
391	7.39776	22.4489
392	7.62439	22.4501
393	7.31836	22.4519
394	7.18754	22.454
395	7.409	22.456
396	7.27521	22.4574
397	6.96483	22.4583
398	7.18697	22.4587
399	7.23229	22.4587
400	7.10019	22.4583
401	6.61299	22.4577
402	6.65677	22.457
403	6.52313	22.4565
404	6.92152	22.456
405	6.78897	22.4556
406	7.01137	22.4552
407	7.05677	22.4548
408	7.10223	22.4541
409	7.14784	22.4533
410	6.6621	22.4524
411	6.70845	22.4514
412	7.10976	22.4504
413	6.97989	22.4496
414	7.02765	22.4492
415	7.07609	22.4494
416	7.12545	22.4503
417	6.46671	22.4516
418	6.51735	22.4531
419	6.56833	22.4546
420	6.97372	22.456
421	7.20121	22.4573
422	7.2505	22.4588
423	7.12185	22.4604
424	7.34726	22.4621
425	6.68649	22.4634
426	6.91185	22.4643
427	7.13741	22.4644
428	7.36347	22.4638
429	7.05872	22.4628
430	6.93187	22.462
431	6.80519	22.4621
432	6.6784	22.4634
433	6.55109	22.4657
434	6.95458	22.4685
435	7.00283	22.4712
436	7.05088	22.4735
437	6.92218	22.4755
438	7.14836	22.4773
439	6.84284	22.479
440	7.06857	22.4807
441	7.11644	22.4821
442	7.16343	22.4834
443	6.85519	22.4843
444	6.72379	22.4848
445	6.94698	22.485
446	7.3477	22.4851
447	6.86259	22.4854
448	7.26371	22.4856
449	6.95633	22.4856
450	7.1812	22.4852
451	6.87497	22.4844
452	7.10061	22.4834
453	7.32631	22.4822
454	7.37506	22.4809
455	7.07003	22.4797
456	7.29742	22.4788
457	6.99349	22.4784
458	7.22088	22.4785
459	6.91569	22.4794
460	6.96375	22.481
461	6.65624	22.4831
462	7.05612	22.4849
463	6.74546	22.4857
464	6.43388	22.485
465	6.47699	22.4831
466	7.22981	22.4805
467	7.27494	22.4779
468	7.14402	22.4754
469	7.19103	22.4734
470	7.23811	22.4718
471	7.28478	22.4707
472	7.68539	22.4702
473	7.37702	22.4703
474	7.42331	22.471
475	6.93813	22.4722
476	7.33888	22.474
477	7.20758	22.4762
478	7.07606	22.4786
479	6.94477	22.4807
480	6.99117	22.4826
481	7.03805	22.4841
482	7.08511	22.4851
483	7.13201	22.4856
484	7.53288	22.4854
485	7.40151	22.4845
486	6.91502	22.4831
487	6.60488	22.4814
488	6.82544	22.4796
489	6.86815	22.4773
490	6.91108	22.4746
491	6.42368	22.4716
492	7.00146	22.4686
493	7.04904	22.4662
494	7.27442	22.4647
495	6.79094	22.4642
496	6.83867	22.4644
497	6.88553	22.4652
498	7.10846	22.4662
499	6.6217	22.4672
500	7.02098	22.468
501	6.53451	22.4686
502	6.75731	22.4688
503	6.62624	22.4688
504	6.85029	22.4688
505	6.72055	22.4689
506	6.7684	22.4691
507	6.81611	22.4692
508	7.04023	22.4691
509	6.90874	22.4685
510	6.95347	22.4677
511	7.52977	22.4672
512	7.57528	22.4672
513	7.0904	22.4676
514	7.31541	22.4681
515	7.54079	22.4687
516	6.87978	22.4693
517	6.92694	22.4697
518	6.97339	22.47
519	6.84208	22.4703
520	7.06482	22.4705
521	6.57849	22.4705
522	6.97824	22.4702
523	6.84637	22.4696
524	7.06867	22.4687
525	7.46793	22.4676
526	7.33548	22.4665
527	7.38049	22.4656
528	7.42606	22.465
529	7.47228	22.4646
530	7.34162	22.4644
531	7.0336	22.4642
532	7.07957	22.464
533	7.12502	22.4638
534	7.52437	22.4636
535	7.5688	22.4632
536	7.6129	22.462
537	7.6569	22.4599
538	7.52416	22.4575
539	7.21532	22.4557
540	7.43955	22.4553
541	7.31036	22.4559
542	7.71286	22.4569
543	7.40614	22.4579
544	7.45337	22.4591
545	6.96826	22.4606
546	6.65978	22.4623
547	6.7051	22.464
548	6.92672	22.4652
549	6.9703	22.4655
550	7.01383	22.465
551	7.23522	22.464
552	6.92624	22.4628
553	7.15034	22.4616
554	7.0211	22.4605
555	6.89222	22.4599
556	6.94034	22.4601
557	6.98792	22.4612
558	6.6804	22.4633
559	6.72648	22.4659
560	7.30322	22.4684
561	6.9931	22.4704
562	7.21418	22.4718
563	6.72609	22.4725
564	7.30089	22.4727
565	7.52069	22.4725
566	7.73993	22.4719
567	7.25002	22.4713
568	7.64621	22.4708
569	7.51093	22.4704
570	7.19864	22.4703
571	7.24124	22.4705
572	7.28479	22.4707
573	6.97505	22.4712
574	6.84334	22.4717
575	7.06644	22.4721
576	7.46696	22.4717
577	7.15908	22.4705
578	7.02918	22.4683
579	7.07734	22.4656
580	7.12647	22.4628
581	6.64516	22.4604
582	6.87348	22.4584
583	6.92449	22.4567
584	6.9745	22.4555
585	6.84567	22.4548
586	6.71518	22.4546
587	6.22938	22.4551
588	6.62956	22.4561
589	6.49808	22.4576
590	6.54344	22.4593
591	6.76551	22.4609
592	6.81013	22.4624
593	6.67784	22.4635
594	6.7234	22.4644
595	6.76949	22.4649
596	7.1699	22.4654
597	7.56961	22.4656
598	6.90526	22.4654
599	6.94941	22.4649
600	6.99375	22.4641
601	7.03846	22.4632
602	7.2607	22.4624
603	7.30598	22.4618
604	7.52886	22.4615
605	6.8662	22.4617
606	6.913	22.4625
607	6.96018	22.4637
608	6.83024	22.4654
609	7.05448	22.4674
610	7.27835	22.4696
611	6.79282	22.4719
612	7.01524	22.4739
613	6.70502	22.4754
614	6.74869	22.4762
615	6.43779	22.4765
616	6.83577	22.4763
617	6.87952	22.4753
618	6.92361	22.4733
619	6.96809	22.47
620	6.65853	22.4655
621	6.70399	22.461
622	6.92793	22.4577
623	6.79908	22.4558
624	7.02586	22.4547
625	6.72194	22.454
626	6.95059	22.4533
627	7.00219	22.4527
628	7.05306	22.4527
629	6.74886	22.4536
630	6.97641	22.4548
631	6.67285	22.4559
632	6.7246	22.4568
633	6.77712	22.4579
634	6.82915	22.4598
635	7.05678	22.4627
636	7.28244	22.4662
637	7.50651	22.4694
638	7.0212	22.4716
639	6.71384	22.4727
640	7.29387	22.4729
641	6.98894	22.4728
642	7.03899	22.4725
643	6.73476	22.4723
644	6.78496	22.4724
645	6.30357	22.4731
646	6.70829	22.4744
647	6.404	22.4761
648	6.63074	22.4776
649	7.03349	22.4788
650	7.25729	22.4799
651	6.77081	22.4803
652	6.63826	22.4799
653	6.50571	22.4787
654	6.55042	22.4769
655	6.59522	22.4749
656	6.81732	22.4733
657	6.6851	22.4721
658	6.55294	22.4712
659	6.59799	22.4707
660	6.64301	22.4703
661	6.33355	22.47
662	7.08741	22.4697
663	6.77815	22.4693
664	7.35532	22.4684
665	7.40114	22.4667
666	7.44704	22.4644
667	7.31583	22.4618
668	7.53943	22.4594
669	7.40892	22.4577
670	7.45537	22.4564
671	7.14705	22.4554
672	7.19364	22.4548
673	6.88704	22.4547
674	6.75893	22.4555
675	6.98639	22.4571
676	7.21461	22.459
677	6.55692	22.4606
678	6.78511	22.4615
679	6.65826	22.4619
680	6.88537	22.4623
681	7.1126	22.4633
682	7.1628	22.4647
683	7.03521	22.4665
684	6.90626	22.4685
685	6.59837	22.4702
686	6.82071	22.4713
687	6.68789	22.472
688	6.73231	22.4722
689	6.77724	22.472
690	7.17706	22.4716
691	6.86815	22.4709
692	7.62226	22.4702
693	7.31262	22.4697
694	7.357	22.4693
695	7.22388	22.4691
696	7.62202	22.4688
697	7.13356	22.4685
698	7.35357	22.468
699	7.21927	22.467
700	7.26274	22.4658
701	6.95239	22.4645
702	6.81979	22.4634
703	7.04198	22.4626
704	7.08712	22.4618
705	6.95497	22.4612
706	7.17714	22.4606
707	6.69028	22.46
708	6.73473	22.4595
709	6.77871	22.459
710	6.82233	22.4583
711	7.04338	22.4575
712	7.088	22.4563
713	6.95645	22.4547
714	7.00317	22.4528
715	6.69621	22.451
716	6.92118	22.4493
717	6.79153	22.4481
718	7.01588	22.4473
719	7.0626	22.4469
720	6.57755	22.4465
721	6.62451	22.4456
722	7.02672	22.4434
723	6.89828	22.4396
724	7.30217	22.4351
725	7.17474	22.4307
726	7.22435	22.4266
727	7.2732	22.4235
728	7.49835	22.4225
729	7.19141	22.4238
730	7.59326	22.4264
731	7.46325	22.4289
732	7.51001	22.4312
733	7.37906	22.4333
734	7.42509	22.4352
735	7.29395	22.4371
736	7.34033	22.4387
737	7.21002	22.44
738	7.25747	22.4412
739	7.1278	22.4422
740	7.1748	22.4429
741	7.04377	22.4427
742	6.91207	22.4415
743	6.60274	22.4393
744	6.64762	22.4365
745	6.69248	22.4338
746	6.91437	22.4317
747	6.60401	22.4305
748	7.00198	22.4305
749	7.04541	22.4313
750	6.91185	22.4325
751	6.4242	22.4338
752	6.82296	22.435
753	6.86774	22.4359
754	6.9132	22.4364
755	6.95951	22.4364
756	7.00688	22.4359
757	6.70106	22.4352
758	7.28249	22.4346
759	7.15567	22.4343
760	7.20572	22.4344
761	7.25465	22.435
762	7.47931	22.4361
763	7.52538	22.4374
764	7.39323	22.4387
765	6.72926	22.4395
766	6.95206	22.4398
767	7.17555	22.4397
768	7.04482	22.4394
769	6.73677	22.439
770	6.96024	22.4386
771	7.00673	22.4381
772	6.87655	22.4374
773	6.92393	22.4366
774	6.79385	22.436
775	7.01725	22.4356
776	6.88493	22.4354
777	6.92878	22.4354
778	6.79507	22.4354
779	6.48458	22.4352
780	7.0611	22.4349
781	6.57527	22.4344
782	6.97621	22.434
783	6.66866	22.4337
784	6.53843	22.4339
785	6.7625	22.4346
786	6.80913	22.4359
787	6.50105	22.4371
788	6.72451	22.4378
789	6.77111	22.438
790	6.99555	22.438
791	6.86612	22.4382
792	7.09166	22.4384
793	7.31729	22.4386
794	7.71941	22.4386
795	7.23423	22.4386
796	7.4569	22.4386
797	6.97039	22.4389
798	7.19291	22.4392
799	7.23842	22.4395
800	6.75239	22.4398
801	6.62091	22.4401
802	6.84405	22.4405
803	6.89016	22.4411
804	7.11363	22.4421
805	6.4512	22.4435
806	6.85238	22.4452
807	6.7221	22.447
808	6.94609	22.4489
809	6.9923	22.4507
810	6.68324	22.4526
811	6.55045	22.4545
812	6.77136	22.4564
813	6.8148	22.4579
814	6.85855	22.4584
815	6.37155	22.4574
816	6.77194	22.455
817	6.99633	22.4515
818	6.86708	22.4474
819	6.91565	22.4434
820	7.31917	22.4398
821	7.36843	22.4365
822	7.06312	22.4338
823	7.28939	22.4321
824	7.69299	22.4314
825	7.74221	22.4315
826	7.43701	22.4323
827	7.48661	22.4336
828	7.53677	22.4354
829	7.05566	22.4378
830	6.92924	22.4407
831	6.8031	22.4438
832	7.03158	22.4467
833	6.90526	22.4494
834	7.48654	22.4519
835	7.00278	22.4538
836	7.04923	22.4546
837	6.74054	22.4542
838	6.78602	22.4531
839	7.0086	22.4518
840	7.0538	22.4506
841	6.74437	22.4497
842	6.61197	22.449
843	6.65681	22.4486
844	6.70197	22.4484
845	6.92475	22.4482
846	6.79337	22.448
847	6.485	22.4474
848	7.063	22.4465
849	7.10965	22.4452
850	7.15654	22.4437
851	7.20374	22.442
852	6.89687	22.4404
853	6.94495	22.4391
854	6.99358	22.438
855	6.86548	22.437
856	7.09238	22.436
857	6.61102	22.4349
858	6.6618	22.4339
859	6.71298	22.4335
860	7.11925	22.4336
861	6.81724	22.434
862	7.22415	22.4345
863	7.09897	22.4352
864	7.15022	22.4363
865	7.20075	22.4376
866	6.8965	22.4388
867	7.30128	22.4395
868	7.5295	22.4395
869	7.22684	22.439
870	7.10186	22.4384
871	6.977	22.4382
872	7.02906	22.4383
873	6.37149	22.4385
874	6.59887	22.4386
875	6.82519	22.4385
876	6.69631	22.438
877	6.74423	22.4371
878	6.61477	22.4358
879	6.30802	22.4344
880	6.53285	22.4329
881	6.75806	22.4317
882	6.98403	22.4307
883	6.67896	22.4299
884	6.55101	22.4292
885	6.59966	22.4287
886	7.00234	22.4283
887	6.51914	22.4281
888	6.74542	22.4279
889	6.79505	22.4281
890	7.19931	22.4287
891	7.24881	22.4298
892	7.29731	22.431
893	6.98995	22.4322
894	7.03556	22.4332
895	7.25738	22.4341
896	6.94741	22.4349
897	6.81559	22.4357
898	6.68559	22.4365
899	6.73479	22.437
900	6.43131	22.4369
901	6.66095	22.436
902	6.71468	22.4344
903	6.59232	22.4322
904	7.17894	22.4299
905	6.87871	22.4279
906	6.93183	22.4265
907	6.98402	22.4259
908	6.85833	22.426
909	6.55513	22.4265
910	6.78363	22.4271
911	6.4807	22.4275
912	6.7098	22.4275
913	6.58503	22.4272
914	6.63797	22.4268
915	6.69119	22.4265
916	6.92158	22.4263
917	6.97461	22.4263
918	6.67318	22.4262
919	6.90303	22.4259
920	6.95496	22.4252
921	7.18351	22.424
922	6.88021	22.4224
923	7.10869	22.4209
924	7.16013	22.4194
925	7.0346	22.4179
926	6.73185	22.416
927	6.78241	22.4136
928	7.00739	22.4107
929	7.05252	22.4082
930	7.09685	22.4067
931	6.78757	22.4065
932	6.83376	22.4072
933	6.70301	22.4085
934	6.92633	22.4102
935	6.44031	22.4121
936	6.84012	22.4143
937	7.06263	22.4166
938	7.10782	22.4192
939	6.97554	22.4217
940	7.0206	22.4242
941	6.88953	22.4265
942	7.1144	22.4288
943	6.63117	22.431
944	6.85675	22.4328
945	6.72755	22.4342
946	6.59777	22.4351
947	6.9997	22.4351
948	6.87149	22.4342
949	6.56787	22.4326
950	6.97423	22.4309
951	6.84969	22.4293
952	7.08028	22.4279
953	6.95667	22.4267
954	7.01001	22.4255
955	6.70815	22.4244
956	6.93692	22.4234
957	6.81016	22.4226
958	7.21406	22.4222
959	7.08579	22.4224
960	7.13477	22.4228
961	7.3616	22.4228
962	7.2353	22.4222
963	7.11055	22.4213
964	7.34143	22.4201
965	6.86423	22.4189
966	7.27349	22.4181
967	7.32789	22.4175
968	7.02686	22.4172
969	6.9023	22.4168
970	6.9551	22.4162
971	6.83148	22.4153
972	7.24005	22.4138
973	6.58505	22.4118
974	6.46073	22.4095
975	6.68976	22.4069
976	6.91817	22.4048
977	7.14692	22.4037
978	7.3769	22.4035
979	7.07684	22.4039
980	7.13255	22.4046
981	7.18893	22.4057
982	7.42251	22.4072
983	7.1242	22.4092
984	7.00307	22.4115
985	7.05944	22.4139
986	7.11611	22.4162
987	6.81842	22.4182
988	6.87491	22.4201
989	6.93099	22.4219
990	7.16389	22.4239
991	7.04187	22.4263
992	7.27335	22.429
993	6.97202	22.4313
994	7.379	22.4326
995	7.25473	22.4328
996	7.30813	22.4323
997	7.36144	22.4314
998	7.23692	22.4303
999	6.93462	22.429
1000	7.16366	22.4273
1001	6.86106	22.4253
1002	6.91324	22.4229
1003	6.96594	22.4203
1004	7.37344	22.4177
1005	7.24929	22.4153
1006	7.30189	22.4132
1007	7.17641	22.4115
1008	7.58148	22.4101
1009	7.45423	22.4087
1010	6.97278	22.4072
1011	7.02403	22.4056
1012	7.25381	22.4044
1013	7.13051	22.4037
1014	6.83134	22.4038
1015	6.71079	22.4046
1016	6.59152	22.4063
1017	6.65029	22.4087
1018	6.70895	22.4118
1019	6.94409	22.4153
1020	7.17862	22.419
1021	7.05865	22.4228
1022	7.11571	22.4266
1023	6.81709	22.43
1024	6.87031	22.4326
1025	6.38933	22.4337
1026	6.61667	22.4334
1027	6.31375	22.432
1028	6.72147	22.43
1029	6.95327	22.4278
1030	6.83118	22.4254
1031	6.70892	22.4231
1032	7.29471	22.4208
1033	6.99332	22.4189
1034	7.04529	22.4177
1035	6.91923	22.4173
1036	6.61542	22.4176
1037	6.48844	22.4184
1038	6.89262	22.4197
1039	6.76447	22.4212
1040	6.81276	22.423
1041	6.68307	22.4246
1042	6.73013	22.4259
1043	6.77738	22.4268
1044	7.18004	22.4272
1045	7.05247	22.4273
1046	6.92613	22.4271
1047	6.80058	22.4267
1048	7.02972	22.4261
1049	6.7271	22.4254
1050	6.60145	22.4246
1051	6.82997	22.4239
1052	6.88094	22.4235
1053	6.93149	22.4235
1054	6.98199	22.4238
1055	7.03293	22.4246
1056	6.90737	22.4256
1057	6.60507	22.4266
1058	6.65725	22.4274
1059	6.88618	22.4282
1060	7.29166	22.4289
1061	7.16497	22.4294
1062	7.03797	22.4299
1063	7.08782	22.4304
1064	6.95968	22.4312
1065	7.18486	22.4321
1066	7.2318	22.4332
1067	6.74648	22.4341
1068	6.79293	22.435
1069	6.6631	22.4358
1070	6.53446	22.437
1071	6.40673	22.4386
1072	6.8111	22.4405
1073	6.15223	22.4427
1074	6.37966	22.4447
1075	6.60827	22.4463
1076	6.66131	22.4474
1077	6.71508	22.4481
1078	6.94559	22.4483
1079	6.82029	22.4479
1080	6.87083	22.4469
1081	7.09806	22.4453
1082	7.14828	22.4432
1083	7.02157	22.4408
1084	7.07207	22.4384
1085	6.94501	22.4362
1086	6.99472	22.4345
1087	6.51235	22.4334
1088	6.9156	22.433
1089	7.14096	22.4332
1090	7.18814	22.4342
1091	7.0572	22.4362
1092	6.74852	22.439
1093	6.79402	22.442
1094	7.37105	22.4453
1095	7.41651	22.4488
1096	7.28489	22.4527
1097	7.1534	22.4566
1098	7.1994	22.4605
1099	6.71426	22.4641
1100	6.93855	22.4671
1101	6.80884	22.4693
1102	7.2112	22.4708
1103	6.90508	22.4716
1104	6.95384	22.4719
1105	7.00299	22.472
1106	6.87505	22.4721
1107	6.5698	22.4722
1108	6.61876	22.4723
1109	6.31313	22.4724
1110	6.53894	22.4725
1111	6.58708	22.4727
1112	6.8116	22.4729
1113	7.3898	22.4728
1114	7.25881	22.4722
1115	7.12777	22.4711
1116	7.3511	22.4695
1117	7.39719	22.4674
1118	7.08905	22.4649
1119	7.13579	22.4623
1120	7.36029	22.46
1121	7.0538	22.4584
1122	6.92512	22.4573
1123	6.61924	22.4565
1124	6.84439	22.4557
1125	6.8918	22.455
1126	6.9393	22.4547
1127	6.8097	22.455
1128	7.03429	22.4559
1129	6.90414	22.4572
1130	7.12849	22.4587
1131	7.3538	22.4601
1132	6.87207	22.4617
1133	6.92393	22.4632
1134	6.97735	22.4644
1135	7.03254	22.4647
1136	7.2669	22.464
1137	7.14832	22.4624
1138	6.85244	22.4598
1139	6.5553	22.4567
1140	6.61121	22.4535
1141	6.48883	22.4504
1142	6.89736	22.4472
1143	7.12809	22.4432
1144	7.1808	22.4383
1145	7.23238	22.4333
1146	7.4601	22.429
1147	7.33263	22.4265
1148	7.55887	22.4263
1149	7.25296	22.4274
1150	7.3014	22.4285
1151	6.99597	22.4294
1152	7.40065	22.4302
1153	7.27512	22.4314
1154	7.50523	22.4332
1155	7.20438	22.4355
1156	6.90346	22.4381
1157	7.31031	22.4406
1158	7.36113	22.4429
1159	7.41075	22.4445
1160	7.45997	22.4455
1161	7.15465	22.4458
1162	7.20342	22.4457
